"id","zip_code","name_th","name_en","amphure_id","created_at","updated_at","deleted_at"
"841401","84260","เคียนซา","Khian Sa","8414","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841402","84210","พ่วงพรมคร","Phuang Phromkhon","8414","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841403","84260","เขาตอก","Khao Tok","8414","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841404","84260","อรัญคามวารี","Aranyakham Wari","8414","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841405","84260","บ้านเสด็จ","Ban Sadet","8414","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841501","84190","เวียงสระ","Wiang Sa","8415","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841502","84190","บ้านส้อง","Ban Song","8415","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841503","84190","คลองฉนวน","Khlong Chanuan","8415","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841504","84190","ทุ่งหลวง","Thung Luang","8415","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841505","84190","เขานิพันธ์","*Khao Niphan","8415","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841601","84210","อิปัน","Ipan","8416","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841602","84210","สินปุน","Sin Pun","8416","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841603","84210","บางสวรรค์","Bang Sawan","8416","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841604","84210","ไทรขึง","Sai Khueng","8416","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841605","84210","สินเจริญ","Sin Charoen","8416","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841606","84210","ไทรโสภา","Sai Sopha","8416","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841607","84210","สาคู","Sakhu","8416","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841701","84130","ท่าข้าม","Tha Kham","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841702","84130","ท่าสะท้อน","Tha Sathon","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841703","84130","ลีเล็ด","Lilet","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841704","84130","บางมะเดื่อ","Bang Maduea","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841705","84130","บางเดือน","Bang Duean","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841706","84130","ท่าโรงช้าง","Tha Rong Chang","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841707","84130","กรูด","Krut","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841708","84130","พุนพิน","Phunphin","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841709","84130","บางงอน","Bang Ngon","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841710","84130","ศรีวิชัย","Si Wichai","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841711","84130","น้ำรอบ","Nam Rop","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841712","84130","มะลวน","Maluan","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841713","84130","หัวเตย","Hua Toei","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841714","84130","หนองไทร","Nong Sai","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841715","84130","เขาหัวควาย","Khao Hua Khwai","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841716","84130","ตะปาน","Tapan","8417","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841801","84350","สองแพรก","Song Phraek","8418","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841802","84350","ชัยบุรี","Chai Buri","8418","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841803","84350","คลองน้อย","Khlong Noi","8418","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841804","84350","ไทรทอง","Sai Thong","8418","9/8/2019 03:33:09","16/5/2022 06:31:31",
"841901","84370","ตะกุกใต้","Takuk Tai","8419","9/8/2019 03:33:09","25/9/2024 00:00:00",
"841902","84370","ตะกุกเหนือ","Takuk Nuea","8419","9/8/2019 03:33:09","25/9/2024 00:00:00",
"850101","85000","เขานิเวศน์","Khao Niwet","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850102","85000","ราชกรูด","Ratchakrut","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850103","85000","หงาว","Ngao","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850104","85000","บางริ้น","Bang Rin","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850105","85000","ปากน้ำ","Pak Nam","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850106","85000","บางนอน","Bang Non","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850107","85000","หาดส้มแป้น","Hat Som Paen","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850108","85130","ทรายแดง","Sai Daeng","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850109","85000","เกาะพยาม","Ko Phayam","8501","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850201","85130","ละอุ่นใต้","La-un Tai","8502","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850202","85130","ละอุ่นเหนือ","La-un Nuea","8502","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850203","85130","บางพระใต้","Bang Phra Tai","8502","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850204","85130","บางพระเหนือ","Bang Phra Nuea","8502","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850205","85130","บางแก้ว","Bang Kaeo","8502","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850206","85130","ในวงเหนือ","Nai Wong Nuea","8502","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850207","85130","ในวงใต้","Nai Wong Tai","8502","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850301","85120","ม่วงกลวง","Muang Kluang","8503","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850302","85120","กะเปอร์","Kapoe","8503","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850303","85120","เชี่ยวเหลียง","Chiao Liang","8503","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850304","85120","บ้านนา","Ban Na","8503","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850305","85120","บางหิน","Bang Hin","8503","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850401","85110","น้ำจืด","Nam Chuet","8504","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850402","85110","น้ำจืดน้อย","Nam Chuet Noi","8504","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850403","85110","มะมุ","Mamu","8504","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850404","85110","ปากจั่น","Pak Chan","8504","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850405","85110","ลำเลียง","Lamliang","8504","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850406","85110","จ.ป.ร.","Choporo","8504","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850407","85110","บางใหญ่","Bang Yai","8504","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850501","85120","นาคา","Nakha","8505","9/8/2019 03:33:09","16/5/2022 06:31:31",
"850502","85120","กำพวน","Kamphuan","8505","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860101","86000","ท่าตะเภา","Tha Taphao","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860102","86120","ปากน้ำ","Pak Nam","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860103","86000","ท่ายาง","Tha Yang","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860104","86000","บางหมาก","Bang Mak","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860105","86000","นาทุ่ง","Na Thung","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860106","86000","นาชะอัง","Na Cha-ang","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860107","86000","ตากแดด","Tak Daet","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860108","86000","บางลึก","Bang Luek","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860109","86000","หาดพันไกร","Hat Phan Krai","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860110","86000","วังไผ่","Wang Phai","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860111","86190","วังใหม่","Wang Mai","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860112","86190","บ้านนา","Ban Na","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860113","86190","ขุนกระทิง","Khun Krathing","8601","9/8/2019 03:33:09","25/9/2024 00:00:00",
"860114","86100","ทุ่งคา","Thung Kha","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860115","86100","วิสัยเหนือ","Wisai Nuea","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860116","86120","หาดทรายรี","Hat Sai Ri","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860117","86100","ถ้ำสิงห์","Tham Sing","8601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860201","86140","ท่าแซะ","Tha Sae","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860202","86140","คุริง","Khuring","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860203","86140","สลุย","Salui","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860204","86140","นากระตาม","Na Kratam","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860205","86190","รับร่อ","Rap Ro","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860206","86140","ท่าข้าม","Tha Kham","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860207","86140","หงษ์เจริญ","Hong Charoen","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860208","86190","หินแก้ว","Hin Kaeo","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860209","86140","ทรัพย์อนันต์","Sap Anan","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860210","86140","สองพี่น้อง","Song Phi Nong","8602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860301","86160","บางสน","Bang Song","8603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860302","86160","ทะเลทรัพย์","Thale Sap","8603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860303","86230","สะพลี","Saphli","8603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860304","86160","ชุมโค","Chum Kho","8603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860305","86210","ดอนยาง","Don Yang","8603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860306","86210","ปากคลอง","Pak Khlong","8603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860307","86210","เขาไชยราช","Khao Chai Rat","8603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860401","86110","หลังสวน","Lang Suan","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860402","86110","ขันเงิน","Khan Ngoen","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860403","86110","ท่ามะพลา","Tha Maphla","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860404","86110","นาขา","Na Kha","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860405","86110","นาพญา","Na Phaya","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860406","86110","บ้านควน","Ban Khuan","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860407","86110","บางมะพร้าว","Bang Maphrao","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860408","86150","บางน้ำจืด","Bang Nam Chuet","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860409","86150","ปากน้ำ","Pak Nam","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860410","86110","พ้อแดง","Pho Daeng","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860411","86110","แหลมทราย","Laem Sai","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860412","86110","วังตะกอ","Wang Tako","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860413","86110","หาดยาย","Hat Yai","8604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860501","86170","ละแม","Lamae","8605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860502","86170","ทุ่งหลวง","Thung Luang","8605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860503","86170","สวนแตง","Suan Taeng","8605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860504","86170","ทุ่งคาวัด","Thung Kha Wat","8605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860601","86180","พะโต๊ะ","Phato","8606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860602","86180","ปากทรง","Pak Song","8606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860603","86180","ปังหวาน","Pang Wan","8606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860604","86180","พระรักษ์","Phra Rak","8606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860701","86130","นาโพธิ์","Na Pho","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860702","86130","สวี","Sawi","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860703","86130","ทุ่งระยะ","Thung Raya","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860704","86130","ท่าหิน","Tha Hin","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860705","86130","ปากแพรก","Pak Phraek","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860706","86130","ด่านสวี","Dan Sawi","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860707","86130","ครน","Khron","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860708","86130","วิสัยใต้","Wisai Tai","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860709","86130","นาสัก","Na Sak","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860710","86130","เขาทะลุ","Khao Thalu","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860711","86130","เขาค่าย","Khao Khai","8607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860801","86220","ปากตะโก","Pak Tako","8608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860802","86220","ทุ่งตะไคร","Thung Takhrai","8608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860803","86220","ตะโก","Tako","8608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"860804","86220","ช่องไม้แก้ว","Chong Mai Kaeo","8608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900101","90000","บ่อยาง","Bo Yang","9001","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900102","90000","เขารูปช้าง","Khao Rup Chang","9001","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900103","90000","เกาะแต้ว","Ko Taeo","9001","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900104","90100","พะวง","Phawong","9001","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900105","90000","ทุ่งหวัง","Thung Wang","9001","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900106","90100","เกาะยอ","Ko Yo","9001","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900201","90190","จะทิ้งพระ","Chathing Phra","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900202","90190","กระดังงา","Kradangnga","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900203","90190","สนามชัย","Sanam Chai","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900204","90190","ดีหลวง","Di Luang","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900205","90190","ชุมพล","Chumphon","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900206","90190","คลองรี","Khlong Ri","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900207","90190","คูขุด","Khu Khut","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900208","90190","ท่าหิน","Tha Hin","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900209","90190","วัดจันทร์","Wat Chan","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900210","90190","บ่อแดง","Bo Daeng","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900211","90190","บ่อดาน","Bor Dan","9002","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900301","90130","บ้านนา","Ban Na","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900302","90130","ป่าชิง","Pa Ching","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900303","90130","สะพานไม้แก่น","Saphan Mai Kaen","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900304","90130","สะกอม","Sakom","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900305","90130","นาหว้า","Na Wa","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900306","90130","นาทับ","Na Thap","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900307","90130","น้ำขาว","Nam Khao","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900308","90130","ขุนตัดหวาย","Khun Tat Wai","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900309","90130","ท่าหมอไทร","Tha Mo Sai","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900310","90130","จะโหนง","Chanong","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900311","90130","คู","Khu","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900312","90130","แค","Khae","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900313","90130","คลองเปียะ","Khlong Pia","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900314","90130","ตลิ่งชัน","Taling Chan","9003","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900401","90160","นาทวี","Na Thawi","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900402","90160","ฉาง","Chang","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900403","90160","นาหมอศรี","Na Mo Si","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900404","90160","คลองทราย","Khlong Sai","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900405","90160","ปลักหนู","Plak Nu","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900406","90160","ท่าประดู่","Tha Pradu","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900407","90160","สะท้อน","Sathon","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900408","90160","ทับช้าง","Thap Chang","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900409","90160","ประกอบ","Prakop","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900410","90160","คลองกวาง","Khlong Kwang","9004","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900501","90150","เทพา","Thepha","9005","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900502","90150","ปากบาง","Pak Bang","9005","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900503","90150","เกาะสะบ้า","Ko Saba","9005","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900504","90260","ลำไพล","Lam Phlai","9005","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900505","90150","ท่าม่วง","Tha Muang","9005","9/8/2019 03:33:09","25/9/2024 00:00:00",
"900506","90260","วังใหญ่","Wang Yai","9005","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900507","90150","สะกอม","Sakom","9005","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900601","90210","สะบ้าย้อย","Saba Yoi","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900602","90210","ทุ่งพอ","Thung Pho","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900603","90210","เปียน","Pian","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900604","90210","บ้านโหนด","Ban Not","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900605","90210","จะแหน","Chanae","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900606","90210","คูหา","Khuha","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900607","90210","เขาแดง","Khao Daeng","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900608","90210","บาโหย","Ba Hoi","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900609","90210","ธารคีรี","Than Khiri","9006","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900701","90140","ระโนด","Ranot","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900702","90140","คลองแดน","Khlong Daen","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900703","90140","ตะเครียะ","Takhria","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900704","90140","ท่าบอน","Tha Bon","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900705","90140","บ้านใหม่","Ban Mai","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900706","90140","บ่อตรุ","Bo Tru","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900707","90140","ปากแตระ","Pak Trae","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900708","90140","พังยาง","Phang Yang","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900709","90140","ระวะ","Rawa","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900710","90140","วัดสน","Wat Son","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900711","90140","บ้านขาว","Ban Khao","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900712","90140","แดนสงวน","Daen Sa-nguan","9007","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900801","90270","เกาะใหญ่","Ko Yai","9008","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900802","90270","โรง","Rong","9008","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900803","90270","เชิงแส","Choeng Sae","9008","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900804","90270","กระแสสินธุ์","Krasae Sin","9008","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900901","90180","กำแพงเพชร","Kamphaeng Phet","9009","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900902","90180","ท่าชะมวง","Tha Chamuang","9009","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900903","90180","คูหาใต้","Khuha Tai","9009","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900904","90180","ควนรู","Khuan Ru","9009","9/8/2019 03:33:09","16/5/2022 06:31:31",
"900909","90180","เขาพระ","Khao Phra","9009","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901001","90120","สะเดา","Sadao","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901002","90120","ปริก","Prik","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901003","90170","พังลา","Phang La","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901004","90120","สำนักแต้ว","Samnak Taeo","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901005","90240","ทุ่งหมอ","Thung Mo","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901006","90170","ท่าโพธิ์","Tha Pho","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901007","90240","ปาดังเบซาร์","Padang Besa","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901008","90320","สำนักขาม","Samnak Kham","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901009","90170","เขามีเกียรติ","Khao Mi Kiat","9010","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901101","90110","หาดใหญ่","Hat Yai","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901102","90110","ควนลัง","Khuan Lang","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901103","90110","คูเต่า","Khu Tao","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901104","90110","คอหงส์","Kho Hong","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901105","90110","คลองแห","Khlong Hae","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901107","90110","คลองอู่ตะเภา","Khlong U Taphao","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901108","90110","ฉลุง","Chalung","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901111","90110","ทุ่งใหญ่","Thung Yai","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901112","90110","ทุ่งตำเสา","Thung Tamsao","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901113","90110","ท่าข้าม","Tha Kham","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901114","90110","น้ำน้อย","Nam Noi","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901116","90250","บ้านพรุ","Ban Phru","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901118","90230","พะตง","Phatong","9011","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901201","90310","นาหม่อม","Na Mom","9012","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901202","90310","พิจิตร","Phichit","9012","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901203","90310","ทุ่งขมิ้น","Thung Khamin","9012","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901204","90310","คลองหรัง","Khlong Rhang","9012","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901301","90220","รัตภูมิ","Rattaphum","9013","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901302","90220","ควนโส","Khuan So","9013","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901303","90220","ห้วยลึก","Huai Luek","9013","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901304","90220","บางเหรียง","Bang Rieang","9013","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901401","90110","บางกล่ำ","Bang Klam","9014","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901402","90110","ท่าช้าง","Tha Chang","9014","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901403","90110","แม่ทอม","Mae Thom","9014","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901404","90110","บ้านหาร","Ban Han","9014","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901501","90280","ชิงโค","Ching Kho","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901502","90280","สทิงหม้อ","Sathing Mo","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901503","90280","ทำนบ","Thamnop","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901504","90330","รำแดง","Ram Daeng","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901505","90330","วัดขนุน","Wat Khanun","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901506","90330","ชะแล้","Chalae","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901507","90330","ปากรอ","Pak Ro","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901508","90330","ป่าขาด","Pa Khat","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901509","90280","หัวเขา","Hua Khao","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901510","90330","บางเขียด","Bang Khiat","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901511","90330","ม่วงงาม","Muang Ngam","9015","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901601","90230","คลองหอยโข่ง","Khlong Hoi Khong","9016","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901602","90230","ทุ่งลาน","Thung Lan","9016","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901603","90230","โคกม่วง","Khok Muang","9016","9/8/2019 03:33:09","16/5/2022 06:31:31",
"901604","90110","คลองหลา","Khlong La","9016","9/8/2019 03:33:09","25/9/2024 00:00:00",
